;timestamp;Signalname;interpreted_value
4163;8215595337200.0;S-E;s
4164;8234495641400.0;S-E;r
4165;8236095943700.0;S-E;s
4166;8266075965800.0;S-E;r
4167;8290075731400.0;S-E;s
4168;8323136178000.0;S-E;r
4169;8386818048200.0;S-E;s
4170;8396757999800.0;S-E;r
4171;8407317705800.0;S-E;s
4172;8408157549800.0;S-E;r
4173;8439198114300.0;S-E;s
4174;11467114013300.0;S-E;r
4175;11479593405100.0;S-E;s
4176;11482113774400.0;S-E;r
4177;11568395508700.0;S-E;s
4178;11635296991000.0;S-E;r
4179;11636898740700.0;S-E;s
4180;11815241513000.0;S-E;r
4181;11816841994200.0;S-E;s
4182;12497477705700.0;S-E;r
4183;12499077477600.0;S-E;s
4184;12512477790600.0;S-E;r
4185;12514077444800.0;S-E;s
4186;12538818378700.0;S-E;r
4187;12540417763400.0;S-E;s
4188;12809323951300.0;S-E;r
4189;12859565625500.0;S-E;s
4190;12891225936300.0;S-E;r
4191;12900706199000.0;S-E;s
4192;12938268204300.0;S-E;r
4193;12944347763800.0;S-E;s
4194;13457979927100.0;S-E;r
4195;13458299851200.0;S-E;s
4196;58770622266900.0;S-E;r
4197;58771583749400.0;S-E;s
4198;59097165816700.0;S-E;r
4199;59102146456800.0;S-E;s
4200;59128195841000.0;S-E;r
4201;59153466558200.0;S-E;s
4202;59194726897000.0;S-E;r
4203;59214948256000.0;S-E;s
4204;59520891456800.0;S-E;r
4205;59522491581800.0;S-E;s
4206;59983456757800.0;S-E;r
4207;59997377277600.0;S-E;s
4208;60009797344900.0;S-E;r
4209;60013957639100.0;S-E;s
4210;60225140780400.0;S-E;r
4211;60226740121200.0;S-E;s
4212;61136353853400.0;S-E;r
4213;61148354143400.0;S-E;s
4214;61335317768600.0;S-E;r
4215;61336917925400.0;S-E;s
4216;61793145998900.0;S-E;r
4217;61794744695400.0;S-E;s
4218;61960247647000.0;S-E;r
4219;61961847617700.0;S-E;s
4220;61968168007000.0;S-E;r
4221;61969768196400.0;S-E;s
4222;62085229600200.0;S-E;r
4223;62086830362600.0;S-E;s
4224;62275133361000.0;S-E;r
4225;62276733531200.0;S-E;s
4226;62279692951800.0;S-E;r
4227;62297293283800.0;S-E;s
4228;62306093576200.0;S-E;r
4229;62307693380500.0;S-E;s
4230;62364496234200.0;S-E;r
4231;62366096082600.0;S-E;s
4232;62500397055700.0;S-E;r
4233;62501996779500.0;S-E;s
4234;62520377480200.0;S-E;r
4235;62521977347800.0;S-E;s
4236;62543837626200.0;S-E;r
4237;62549918227400.0;S-E;s
4238;62599968380900.0;S-E;r
4239;62601539086200.0;S-E;s
4240;62617819907600.0;S-E;r
4241;62619419223700.0;S-E;s
4242;62664320331700.0;S-E;r
4243;62665920646000.0;S-E;s
4244;62734821763100.0;S-E;r
4245;62736421519200.0;S-E;s
4246;62806223020100.0;S-E;r
4247;62807822909000.0;S-E;s
4248;62831362921400.0;S-E;r
4249;62832962932600.0;S-E;s
4250;62889686277000.0;S-E;r
4251;62891284163400.0;S-E;s
4252;62907085834100.0;S-E;r
4253;62908685844600.0;S-E;s
4254;62919085920700.0;S-E;r
4255;62920685664700.0;S-E;s
4256;62930965706200.0;S-E;r
4257;62932565355400.0;S-E;s
4258;62936614725500.0;S-E;r
4259;62938205465900.0;S-E;s
4260;63038446511100.0;S-E;r
4261;63040046864500.0;S-E;s
4262;63041866989800.0;S-E;r
4263;63043467122100.0;S-E;s
4264;63052366612100.0;S-E;r
4265;63053967211400.0;S-E;s
4266;63054467053100.0;S-E;r
4267;63056866934400.0;S-E;s
4268;63064127372700.0;S-E;r
4269;63065727447800.0;S-E;s
4270;63072886969700.0;S-E;r
4271;63074487478600.0;S-E;s
4272;63083267558400.0;S-E;r
4273;63084867705400.0;S-E;s
4274;63096287787400.0;S-E;r
4275;63097887259700.0;S-E;s
4276;63175249357500.0;S-E;r
4277;63176849304600.0;S-E;s
4278;63177589045400.0;S-E;r
4279;63179189501400.0;S-E;s
4280;63215869196000.0;S-E;r
4281;63217469613100.0;S-E;s
4282;63218630072900.0;S-E;r
4283;63220230491800.0;S-E;s
4284;63231289068000.0;S-E;r
4285;63232889928500.0;S-E;s
4286;63241609890300.0;S-E;r
4287;63243209988800.0;S-E;s
4288;63317510988500.0;S-E;r
4289;63319111394700.0;S-E;s
4290;63322191066400.0;S-E;r
4291;63323791439000.0;S-E;s
4292;63356931326100.0;S-E;r
4293;63358532027600.0;S-E;s
4294;63374512354300.0;S-E;r
4295;63376112748800.0;S-E;s
4296;63381412218600.0;S-E;r
4297;63383012695400.0;S-E;s
4298;63384712256000.0;S-E;r
4299;63386312790100.0;S-E;s
4300;63409312691000.0;S-E;r
4301;63410913083800.0;S-E;s
4302;63431032753600.0;S-E;r
4303;63432633078500.0;S-E;s
4304;63447534249500.0;S-E;r
4305;63449134666200.0;S-E;s
4306;63452034401500.0;S-E;r
4307;63453634898200.0;S-E;s
4308;63498414064200.0;S-E;r
4309;63500013894400.0;S-E;s
4310;63526494424900.0;S-E;r
4311;63528094685600.0;S-E;s
4312;63547434753400.0;S-E;r
4313;63549035222700.0;S-E;s
4314;63561534726500.0;S-E;r
4315;63563135658400.0;S-E;s
4316;63569455105400.0;S-E;r
4317;63571055386300.0;S-E;s
4318;63584634978600.0;S-E;r
4319;63586235222000.0;S-E;s
4320;63606535862400.0;S-E;r
4321;63608136215400.0;S-E;s
4322;63613435826600.0;S-E;r
4323;63615036469800.0;S-E;s
4324;63625615076500.0;S-E;r
4325;63627216040100.0;S-E;s
4326;63633616079700.0;S-E;r
4327;63635216157800.0;S-E;s
4328;63643696174300.0;S-E;r
4329;63645296139800.0;S-E;s
4330;63672616452000.0;S-E;r
4331;63674216596600.0;S-E;s
4332;63767717928100.0;S-E;r
4333;63769318055100.0;S-E;s
4334;63790338572500.0;S-E;r
4335;63791938271800.0;S-E;s
4336;63847099781400.0;S-E;r
4337;63848699807100.0;S-E;s
4338;63874399188600.0;S-E;r
4339;63875999977200.0;S-E;s
4340;63891020269600.0;S-E;r
4341;63892620293900.0;S-E;s
4342;63913280408500.0;S-E;r
4343;63914880565400.0;S-E;s
4344;63941061180200.0;S-E;r
4345;63942660743300.0;S-E;s
4346;63965601060800.0;S-E;r
4347;63967201278100.0;S-E;s
4348;63974301463700.0;S-E;r
4349;63975901500400.0;S-E;s
4350;63990922221400.0;S-E;r
4351;63992522524200.0;S-E;s
4352;64026082423700.0;S-E;r
4353;64027682479900.0;S-E;s
4354;64028422390600.0;S-E;r
4355;64030022863900.0;S-E;s
4356;64058963478300.0;S-E;r
4357;64060562375900.0;S-E;s
4358;64060762784700.0;S-E;r
4359;64062363322000.0;S-E;s
4360;64164444433300.0;S-E;r
4361;64166044712900.0;S-E;s
4362;64171764466600.0;S-E;r
4363;64173363931300.0;S-E;s
4364;64193904446900.0;S-E;r
4365;64198064763000.0;S-E;s
4366;64213045137800.0;S-E;r
4367;64214645206200.0;S-E;s
4368;64215684891400.0;S-E;r
4369;64217284805800.0;S-E;s
4370;64230804963900.0;S-E;r
4371;64232404936100.0;S-E;s
4372;64249046742800.0;S-E;r
4373;64250646835200.0;S-E;s
4374;64287766649000.0;S-E;r
4375;64289366628900.0;S-E;s
4376;64302105793300.0;S-E;r
4377;64303706085500.0;S-E;s
4378;64327787168500.0;S-E;r
4379;64329387113300.0;S-E;s
4380;64342967056400.0;S-E;r
4381;64344567061800.0;S-E;s
4382;64358627327000.0;S-E;r
4383;64360227127800.0;S-E;s
4384;64362287871800.0;S-E;r
4385;64363887388600.0;S-E;s
4386;64374587886000.0;S-E;r
4387;64376187844000.0;S-E;s
4388;64381787519800.0;S-E;r
4389;64383387416700.0;S-E;s
4390;64395167297900.0;S-E;r
4391;64396768544200.0;S-E;s
4392;64408368545800.0;S-E;r
4393;64409968487400.0;S-E;s
4394;64410768590000.0;S-E;r
4395;64412368233600.0;S-E;s
4396;64583690805600.0;S-E;r
4397;64585290684600.0;S-E;s
4398;64629051937900.0;S-E;r
4399;64630652070600.0;S-E;s
4400;64643272056200.0;S-E;r
4401;64644871981800.0;S-E;s
4402;64655392048100.0;S-E;r
4403;64656992106900.0;S-E;s
4404;64729073362700.0;S-E;r
4405;64730673362600.0;S-E;s
4406;64766454511200.0;S-E;r
4407;64768054379800.0;S-E;s
4408;64800535081900.0;S-E;r
4409;64802134813700.0;S-E;s
4410;64833055687400.0;S-E;r
4411;64834655219300.0;S-E;s
4412;64845235357900.0;S-E;r
4413;64846835210200.0;S-E;s
4414;64861015420200.0;S-E;r
4415;64862615114600.0;S-E;s
4416;64872235590600.0;S-E;r
4417;64873835574800.0;S-E;s
4418;64882316059700.0;S-E;r
4419;64883915828600.0;S-E;s
4420;64885675928200.0;S-E;r
4421;64887275769400.0;S-E;s
4422;64895276325700.0;S-E;r
4423;64896876253400.0;S-E;s
4424;64915276225800.0;S-E;r
4425;64916876595800.0;S-E;s
4426;64922356753800.0;S-E;r
4427;64923956887000.0;S-E;s
4428;64930516834900.0;S-E;r
4429;64932116845300.0;S-E;s
4430;64964536792800.0;S-E;r
4431;64966137270800.0;S-E;s
4432;64982417709000.0;S-E;r
4433;64984017950200.0;S-E;s
4434;65002217725800.0;S-E;r
4435;65003817855100.0;S-E;s
4436;65010978319100.0;S-E;r
4437;65012578386600.0;S-E;s
4438;65023578787500.0;S-E;r
4439;65025178954400.0;S-E;s
4440;65088979715800.0;S-E;r
4441;65090579728800.0;S-E;s
4442;65101759775400.0;S-E;r
4443;65103360267600.0;S-E;s
4444;65116399516000.0;S-E;r
4445;65117999477500.0;S-E;s
4446;65122939641100.0;S-E;r
4447;65124539823700.0;S-E;s
4448;65132060181600.0;S-E;r
4449;65133660116600.0;S-E;s
4450;65159000100300.0;S-E;r
4451;65160600149300.0;S-E;s
4452;65218461606600.0;S-E;r
4453;65220061333700.0;S-E;s
4454;65237901246600.0;S-E;r
4455;65239501356200.0;S-E;s
4456;65241440925800.0;S-E;r
4457;65243041488600.0;S-E;s
4458;65279962563000.0;S-E;r
4459;65281562365900.0;S-E;s
4460;65288062125900.0;S-E;r
4461;65289662273000.0;S-E;s
4462;65333303603600.0;S-E;r
4463;65334902393100.0;S-E;s
4464;65341583636700.0;S-E;r
4465;65343183820200.0;S-E;s
4466;65377823959000.0;S-E;r
4467;65379424100700.0;S-E;s
4468;65380703217000.0;S-E;r
4469;65382304116800.0;S-E;s
4470;65387303391700.0;S-E;r
4471;65388903380900.0;S-E;s
4472;65420904515000.0;S-E;r
4473;65422504425700.0;S-E;s
4474;65425164312600.0;S-E;r
4475;65426765012200.0;S-E;s
4476;65437884828100.0;S-E;r
4477;65439484551300.0;S-E;s
4478;65463804668700.0;S-E;r
4479;65465404789800.0;S-E;s
4480;65482884858000.0;S-E;r
4481;65484485497000.0;S-E;s
4482;65532446121600.0;S-E;r
4483;65534046373000.0;S-E;s
4484;65546006611700.0;S-E;r
4485;65547606056100.0;S-E;s
4486;65574646591300.0;S-E;r
4487;65576246831400.0;S-E;s
4488;65598106920400.0;S-E;r
4489;65599706780900.0;S-E;s
4490;65616707909000.0;S-E;r
4491;65618308021700.0;S-E;s
4492;65632487852900.0;S-E;r
4493;65634087869800.0;S-E;s
4494;65658527795500.0;S-E;r
4495;65660128124500.0;S-E;s
4496;65698369206200.0;S-E;r
4497;65699969154000.0;S-E;s
4498;65725428735800.0;S-E;r
4499;65727029021100.0;S-E;s
4500;65744509066200.0;S-E;r
4501;65746109351000.0;S-E;s
4502;65811590702500.0;S-E;r
4503;65813190772100.0;S-E;s
4504;65875551289800.0;S-E;r
4505;65877151197700.0;S-E;s
4506;65884731860900.0;S-E;r
4507;65886331801800.0;S-E;s
4508;65904591336500.0;S-E;r
4509;65906191804000.0;S-E;s
4510;65962313018000.0;S-E;r
4511;65963912991200.0;S-E;s
4512;66017873984500.0;S-E;r
4513;66018194038700.0;S-E;s
4514;66054314898200.0;S-E;r
4515;66057194564600.0;S-E;s
4516;66061674253300.0;S-E;r
4517;66061995103500.0;S-E;s
4518;66082535061900.0;S-E;r
4519;66083496062500.0;S-E;s
4520;66119515252400.0;S-E;r
4521;66121115451400.0;S-E;s
4522;66256638303800.0;S-E;r
4523;66258238727300.0;S-E;s
4524;66283279200600.0;S-E;r
4525;66284879029700.0;S-E;s
4526;66327079877000.0;S-E;r
4527;66328679805400.0;S-E;s
4528;66352819938900.0;S-E;r
4529;66354419857000.0;S-E;s
4530;66382401823700.0;S-E;r
4531;66384001849000.0;S-E;s
4532;66395059609100.0;S-E;r
4533;66396661458300.0;S-E;s
4534;66429501545400.0;S-E;r
4535;66431101445000.0;S-E;s
4536;66447261594900.0;S-E;r
4537;66448861011200.0;S-E;s
4538;66482422333000.0;S-E;r
4539;66484021718500.0;S-E;s
4540;66486982510600.0;S-E;r
4541;66488582213300.0;S-E;s
4542;66500003291100.0;S-E;r
4543;66501603142500.0;S-E;s
4544;66503362741200.0;S-E;r
4545;66504962502300.0;S-E;s
4546;66515303069400.0;S-E;r
4547;66516902836200.0;S-E;s
4548;66520951914100.0;S-E;r
4549;66522542263700.0;S-E;s
4550;66536123444900.0;S-E;r
4551;66537722442900.0;S-E;s
4552;66541042578900.0;S-E;r
4553;66542643124500.0;S-E;s
4554;66549382529400.0;S-E;r
4555;66550983922600.0;S-E;s
4556;66555443232000.0;S-E;r
4557;66557042883500.0;S-E;s
4558;66558203890500.0;S-E;r
4559;66559804024400.0;S-E;s
4560;66629244267400.0;S-E;r
4561;66630844019200.0;S-E;s
4562;66647184579600.0;S-E;r
4563;66648786213400.0;S-E;s
4564;66673765259900.0;S-E;r
4565;66675365223100.0;S-E;s
4566;66773907779100.0;S-E;r
4567;66775507700200.0;S-E;s
4568;66803788036300.0;S-E;r
4569;66805388064400.0;S-E;s
4570;66830608356100.0;S-E;r
4571;66832208376200.0;S-E;s
4572;66843088459700.0;S-E;r
4573;66844688361400.0;S-E;s
4574;66898909664700.0;S-E;r
4575;66900509528900.0;S-E;s
4576;66955849850700.0;S-E;r
4577;66957450143800.0;S-E;s
4578;66982070506300.0;S-E;r
4579;66988190720600.0;S-E;s
4580;67019150655800.0;S-E;r
4581;67020752201300.0;S-E;s
4582;67033851123900.0;S-E;r
4583;67035451350600.0;S-E;s
4584;67050892138600.0;S-E;r
4585;67052492289000.0;S-E;s
4586;67054912369100.0;S-E;r
4587;67056513006000.0;S-E;s
4588;67069672054500.0;S-E;r
4589;67071272291100.0;S-E;s
4590;67089712760200.0;S-E;r
4591;67091312959800.0;S-E;s
4592;67107713531600.0;S-E;r
4593;67109313651500.0;S-E;s
4594;67117252486600.0;S-E;r
4595;67118853049700.0;S-E;s
4596;67144552825600.0;S-E;r
4597;67146153248600.0;S-E;s
4598;67147672987400.0;S-E;r
4599;67149273567000.0;S-E;s
4600;67159733805100.0;S-E;r
4601;67161334926200.0;S-E;s
4602;67170415705200.0;S-E;r
4603;67172015839600.0;S-E;s
4604;67183074188100.0;S-E;r
4605;67184674658900.0;S-E;s
4606;67189615355100.0;S-E;r
4607;67191215563300.0;S-E;s
4608;67199634363400.0;S-E;r
4609;67201234672600.0;S-E;s
4610;67215115245300.0;S-E;r
4611;67216715429400.0;S-E;s
4612;67232454553000.0;S-E;r
4613;67234055374000.0;S-E;s
4614;67249915557800.0;S-E;r
4615;67251516108600.0;S-E;s
4616;67271996066900.0;S-E;r
4617;67273596023300.0;S-E;s
4618;67275475775900.0;S-E;r
4619;67277075739500.0;S-E;s
4620;67324436740600.0;S-E;r
4621;67326037347500.0;S-E;s
4622;67339076586600.0;S-E;r
4623;67340677368300.0;S-E;s
4624;67355576901600.0;S-E;r
4625;67357177547000.0;S-E;s
4626;67372317809500.0;S-E;r
4627;67373918188400.0;S-E;s
4628;67395657608000.0;S-E;r
4629;67397258105300.0;S-E;s
4630;67416179303100.0;S-E;r
4631;67417779654300.0;S-E;s
4632;67433279114200.0;S-E;r
4633;67434879191000.0;S-E;s
4634;67436220715300.0;S-E;r
4635;67437820794600.0;S-E;s
4636;67448099168600.0;S-E;r
4637;67449699587200.0;S-E;s
4638;67449959280500.0;S-E;r
4639;67452298743800.0;S-E;s
4640;67485620137400.0;S-E;r
4641;67487220303900.0;S-E;s
4642;67501759425600.0;S-E;r
4643;67503359459200.0;S-E;s
4644;67547780196600.0;S-E;r
4645;67551300726700.0;S-E;s
4646;67559000396900.0;S-E;r
4647;67560601042800.0;S-E;s
4648;67564341918600.0;S-E;r
4649;67565941087400.0;S-E;s
4650;67608922408600.0;S-E;r
4651;67610522353500.0;S-E;s
4652;67627162457800.0;S-E;r
4653;67628762521700.0;S-E;s
4654;67667303862100.0;S-E;r
4655;67669763855800.0;S-E;s
4656;67674743716800.0;S-E;r
4657;67676343790700.0;S-E;s
4658;67680084282400.0;S-E;r
4659;67681684295700.0;S-E;s
4660;67740743730600.0;S-E;r
4661;67742344674500.0;S-E;s
4662;67781064519000.0;S-E;r
4663;67782665443300.0;S-E;s
4664;67799125685800.0;S-E;r
4665;67800725521600.0;S-E;s
4666;67810585291300.0;S-E;r
4667;67812185588700.0;S-E;s
4668;67835426465800.0;S-E;r
4669;67837026267400.0;S-E;s
4670;67862245669000.0;S-E;r
4671;67863846770900.0;S-E;s
4672;67910486683000.0;S-E;r
4673;67912086770600.0;S-E;s
4674;67922136944200.0;S-E;r
4675;67923728827500.0;S-E;s
4676;67961548127800.0;S-E;r
4677;67963148266700.0;S-E;s
4678;68018069249500.0;S-E;r
4679;68019668982700.0;S-E;s
4680;68059409605800.0;S-E;r
4681;68061010475500.0;S-E;s
4682;68063730049400.0;S-E;r
4683;68065329805200.0;S-E;s
4684;68084669912200.0;S-E;r
4685;68086270172000.0;S-E;s
4686;68117090215700.0;S-E;r
4687;68118690794600.0;S-E;s
4688;68160591518200.0;S-E;r
4689;68162191310600.0;S-E;s
4690;68187292804100.0;S-E;r
4691;68188892488700.0;S-E;s
4692;68230192108400.0;S-E;r
4693;68231792552200.0;S-E;s
4694;68244533697800.0;S-E;r
4695;68246133455700.0;S-E;s
4696;68260672906900.0;S-E;r
4697;68262272990400.0;S-E;s
4698;68263253036700.0;S-E;r
4699;68264853594200.0;S-E;s
4700;68271293256200.0;S-E;r
4701;68272892903800.0;S-E;s
4702;68289953074700.0;S-E;r
4703;68291553318500.0;S-E;s
4704;68317673969100.0;S-E;r
4705;68319273779800.0;S-E;s
4706;68352174355400.0;S-E;r
4707;68353774495400.0;S-E;s
4708;68552877736500.0;S-E;r
4709;68554477597100.0;S-E;s
4710;68567518346200.0;S-E;r
4711;68569118691800.0;S-E;s
4712;68705942018200.0;S-E;r
4713;68707542012000.0;S-E;s
4714;68730781516200.0;S-E;r
4715;68732381271200.0;S-E;s
4716;68891963777100.0;S-E;r
4717;68893564132600.0;S-E;s
4718;68912003875000.0;S-E;r
4719;68913604010300.0;S-E;s
4720;68935584431500.0;S-E;r
4721;68937184312200.0;S-E;s
4722;68950584400700.0;S-E;r
4723;68952184915100.0;S-E;s
4724;68972005650600.0;S-E;r
4725;68973605811400.0;S-E;s
4726;69021026328600.0;S-E;r
4727;69022627365200.0;S-E;s
4728;69025646784700.0;S-E;r
4729;69027247677000.0;S-E;s
4730;69034046984500.0;S-E;r
4731;69035646970300.0;S-E;s
4732;69043886264700.0;S-E;r
4733;69045486607800.0;S-E;s
4734;69074486668600.0;S-E;r
4735;69076087111200.0;S-E;s
4736;69120867794600.0;S-E;r
4737;69122468071600.0;S-E;s
4738;69154108360300.0;S-E;r
4739;69155708443000.0;S-E;s
4740;69157829036600.0;S-E;r
4741;69159429268300.0;S-E;s
4742;69163108626700.0;S-E;r
4743;69164708822600.0;S-E;s
4744;69178468479200.0;S-E;r
4745;69180069653400.0;S-E;s
4746;69187651428200.0;S-E;r
4747;69189250760100.0;S-E;s
4748;69199168924500.0;S-E;r
4749;69200769495400.0;S-E;s
4750;69208109918500.0;S-E;r
4751;69210350648100.0;S-E;s
4752;69253670438800.0;S-E;r
4753;69253989812100.0;S-E;s
4754;69335571511600.0;S-E;r
4755;69336532230100.0;S-E;s
4756;69450293359000.0;S-E;r
4757;69450613496200.0;S-E;s
4758;69454693368000.0;S-E;r
4759;69455653906000.0;S-E;s
4760;69562056003800.0;S-E;r
4761;69563656515400.0;S-E;s
4762;69575496151000.0;S-E;r
4763;69577096560100.0;S-E;s
4764;69578615861100.0;S-E;r
4765;69580215922800.0;S-E;s
4766;69630576837500.0;S-E;r
4767;69633456998800.0;S-E;s
4768;69642997698100.0;S-E;r
4769;69646517963800.0;S-E;s
4770;69723878583600.0;S-E;r
4771;69725479066400.0;S-E;s
4772;69763059689000.0;S-E;r
4773;69764659996600.0;S-E;s
4774;69786999399400.0;S-E;r
4775;69788599937000.0;S-E;s
4776;69879641307600.0;S-E;r
4777;69881241709200.0;S-E;s
4778;69908223005600.0;S-E;r
4779;69909823130800.0;S-E;s
4780;69912002317500.0;S-E;r
4781;69913603112200.0;S-E;s
4782;69918963125200.0;S-E;r
4783;69920563110200.0;S-E;s
4784;69924422619500.0;S-E;r
4785;69926023230900.0;S-E;s
4786;69956642717800.0;S-E;r
4787;69958242809200.0;S-E;s
4788;69972183555700.0;S-E;r
4789;69973783590000.0;S-E;s
4790;69981363955400.0;S-E;r
4791;69982963747400.0;S-E;s
4792;69995583846600.0;S-E;r
4793;69997183944500.0;S-E;s
4794;70001164586200.0;S-E;r
4795;70002764166200.0;S-E;s
4796;70008303945100.0;S-E;r
4797;70009904316600.0;S-E;s
4798;70015744696200.0;S-E;r
4799;70017344047200.0;S-E;s
4800;70025644526100.0;S-E;r
4801;70027244796800.0;S-E;s
4802;70032424207500.0;S-E;r
4803;70034024186000.0;S-E;s
4804;70036984367600.0;S-E;r
4805;70038584556900.0;S-E;s
4806;70038724778100.0;S-E;r
4807;70040324392000.0;S-E;s
4808;70042984585700.0;S-E;r
4809;70044584638700.0;S-E;s
4810;70050544810500.0;S-E;r
4811;70052144873000.0;S-E;s
4812;70054024975500.0;S-E;r
4813;70055625010400.0;S-E;s
4814;70089125249000.0;S-E;r
4815;70090725033300.0;S-E;s
4816;70106585393000.0;S-E;r
4817;70108185735900.0;S-E;s
4818;70118105929900.0;S-E;r
4819;70120346254800.0;S-E;s
4820;70184227787100.0;S-E;r
4821;70185827861800.0;S-E;s
4822;70198087288100.0;S-E;r
4823;70199687717400.0;S-E;s
4824;70253828873500.0;S-E;r
4825;70255428891200.0;S-E;s
4826;70270568919000.0;S-E;r
4827;70272168750600.0;S-E;s
4828;70273388433600.0;S-E;r
4829;70274988700700.0;S-E;s
4830;70288869476900.0;S-E;r
4831;70290469536600.0;S-E;s
4832;70374670807800.0;S-E;r
4833;70376272948000.0;S-E;s
4834;70441751919000.0;S-E;r
4835;70443351970600.0;S-E;s
4836;70451592400400.0;S-E;r
4837;70453193309500.0;S-E;s
4838;70518433797000.0;S-E;r
4839;70520033882300.0;S-E;s
4840;70552654712600.0;S-E;r
4841;70554254414100.0;S-E;s
4842;70574674991800.0;S-E;r
4843;70576274658600.0;S-E;s
4844;70614035645100.0;S-E;r
4845;70615635551000.0;S-E;s
4846;70664437182700.0;S-E;r
4847;70666036699800.0;S-E;s
4848;70669716333500.0;S-E;r
4849;70671316066900.0;S-E;s
4850;70682977362300.0;S-E;r
4851;70684577411800.0;S-E;s
4852;70690897290600.0;S-E;r
4853;70694417069800.0;S-E;s
4854;70717117412100.0;S-E;r
4855;70718717350200.0;S-E;s
4856;70724767979500.0;S-E;r
4857;70726978290700.0;S-E;s
4858;70742797681500.0;S-E;r
4859;70744398383000.0;S-E;s
4860;70751617341300.0;S-E;r
4861;70753217892500.0;S-E;s
4862;70766078914100.0;S-E;r
4863;70767678549800.0;S-E;s
4864;70769918596300.0;S-E;r
4865;70771518557000.0;S-E;s
4866;70782879501000.0;S-E;r
4867;70784479076300.0;S-E;s
4868;70811739395800.0;S-E;r
4869;70813339219300.0;S-E;s
4870;70825598738700.0;S-E;r
4871;70827199224900.0;S-E;s
4872;70835919733800.0;S-E;r
4873;70837519312600.0;S-E;s
4874;70857580320900.0;S-E;r
4875;70859180439200.0;S-E;s
4876;70889621277600.0;S-E;r
4877;70891221225300.0;S-E;s
4878;70902701176200.0;S-E;r
4879;70907501479900.0;S-E;s
4880;70927101083200.0;S-E;r
4881;70947441187800.0;S-E;s
4882;70965041694800.0;S-E;r
4883;70966641983100.0;S-E;s
4884;70974822163800.0;S-E;r
4885;70976423115600.0;S-E;s
4886;70988743531800.0;S-E;r
4887;70990342025000.0;S-E;s
4888;70996121997500.0;S-E;r
4889;70997723265200.0;S-E;s
4890;71004942408600.0;S-E;r
4891;71006543537500.0;S-E;s
4892;71015023762200.0;S-E;r
4893;71016622545400.0;S-E;s
4894;71046884098000.0;S-E;r
4895;71048484185200.0;S-E;s
4896;71153805781600.0;S-E;r
4897;71155405524000.0;S-E;s
4898;71168686596800.0;S-E;r
4899;71170286625200.0;S-E;s
4900;71187166133800.0;S-E;r
4901;71188766155400.0;S-E;s
4902;71191386164600.0;S-E;r
4903;71192986761800.0;S-E;s
4904;71198346259100.0;S-E;r
4905;71199946551300.0;S-E;s
4906;71202726408900.0;S-E;r
4907;71204326808700.0;S-E;s
4908;71209446684500.0;S-E;r
4909;71211046929900.0;S-E;s
4910;71343249658700.0;S-E;t
4911;71343849835700.0;S-E;s
4912;71359749414700.0;S-E;r
4913;71361350716800.0;S-E;s
4914;71376610464800.0;S-E;r
4915;71378210591400.0;S-E;s
4916;71382130547000.0;S-E;r
4917;71383730455100.0;S-E;s
4918;71396229921800.0;S-E;r
4919;71397830851100.0;S-E;s
4920;71447770845800.0;S-E;r
4921;71449371628300.0;S-E;s
4922;71455331511100.0;S-E;r
4923;71456932222600.0;S-E;s
4924;71460850992000.0;S-E;r
4925;71462451686200.0;S-E;s
4926;71473751347400.0;S-E;r
4927;71475351584100.0;S-E;s
4928;71479451296500.0;S-E;r
4929;71481051852200.0;S-E;s
4930;71482392684200.0;S-E;r
4931;71483992752300.0;S-E;s
4932;71488151926200.0;S-E;r
4933;71489752666900.0;S-E;s
4934;71523732844300.0;S-E;r
4935;71525333026200.0;S-E;s
4936;71530932884100.0;S-E;r
4937;71532533127000.0;S-E;s
4938;71533512954600.0;S-E;r
4939;71535113242700.0;S-E;s
4940;71543473179400.0;S-E;r
4941;71545073714100.0;S-E;s
4942;71546233008300.0;S-E;r
4943;71547833227800.0;S-E;s
4944;71557153634900.0;S-E;r
4945;71558753274400.0;S-E;s
4946;71561833149400.0;S-E;r
4947;71563433455800.0;S-E;s
4948;71580133920500.0;S-E;r
4949;71581734246600.0;S-E;s
4950;71585653385200.0;S-E;r
4951;71587253630700.0;S-E;s
4952;71598013886600.0;S-E;r
4953;71599614413100.0;S-E;s
4954;71609174152900.0;S-E;r
4955;71610775092700.0;S-E;s
4956;71621774830200.0;S-E;r
4957;71623375121100.0;S-E;s
4958;71642234759000.0;S-E;r
4959;71643835303200.0;S-E;s
4960;71646134851900.0;S-E;r
4961;71647735178300.0;S-E;s
4962;71654595746200.0;S-E;r
4963;71656195943100.0;S-E;s
4964;71665575132500.0;S-E;r
4965;71667175838900.0;S-E;s
4966;71672775041100.0;S-E;r
4967;71674375942600.0;S-E;s
4968;71683035298600.0;S-E;r
4969;71684635954800.0;S-E;s
4970;71691435880900.0;S-E;r
4971;71693036538500.0;S-E;s
4972;71717715981400.0;S-E;r
4973;71719316363800.0;S-E;s
4974;71725696676500.0;S-E;r
4975;71727297150600.0;S-E;s
4976;71769737542800.0;S-E;r
4977;71771338028000.0;S-E;s
4978;71778377117000.0;S-E;r
4979;71779978005000.0;S-E;s
4980;71800337864000.0;S-E;r
4981;71801938218400.0;S-E;s
4982;71819717664100.0;S-E;r
4983;71821318258900.0;S-E;s
4984;71834018287800.0;S-E;r
